Wavelength,mV_136,mV_118,mV_96,mV_93,mV_80,mV_70,mV_64,mV_60,mV_60,mV_50,mV_50,mV_43,mV_40,mV_31,mV_25,mV_25,mV_18,mV_0,mV_-2,mV_-5,mV_-9,mV_-11,mV_-15,mV_-22,mV_-22,mV_-26,mV_-33,mV_-33,mV_-34,mV_-41,mV_-48,mV_-49,mV_-49,mV_-56,mV_-57,mV_-58,mV_-65,mV_-71,mV_-75,mV_-76,mV_-83,mV_-90,mV_-92,mV_-101,mV_-110,mV_-119,mV_-126,mV_-133,mV_-140,mV_-145,mV_-146,mV_-147,mV_-150,mV_-156,mV_-157,mV_-161,mV_-167,mV_-168,mV_-174,mV_-176,mV_-195,mV_-197,mV_-200,mV_-207,mV_-215,mV_-217,mV_-222,mV_-228,mV_-230,mV_-236,mV_-238,mV_-240,mV_-248,mV_-248,mV_-250,mV_-256,mV_-258,mV_-259,mV_-261,mV_-269,mV_-271,mV_-274,mV_-282,mV_-282,mV_-288,mV_-290,mV_-297,mV_-297,mV_-304
630.9643555,0.036952149,0.037016332,0.038497765,0.038410854,0.036682952,0.041820485,0.036913678,0.036286339,0.042723875,0.039818436,0.037677981,0.035460379,0.039520893,0.034683675,0.03904042,0.040580172,0.037853703,0.038005255,0.033228863,0.041004539,0.037558462,0.035610225,0.038977608,0.036453281,0.039150205,0.034502979,0.035514649,0.0373942,0.038728748,0.036292758,0.034969449,0.036337055,0.038998451,0.035822757,0.037479386,0.038051538,0.034888681,0.035520546,0.034726687,0.038675066,0.035544313,0.03561506,0.033862069,0.035527486,0.0357791,0.035297245,0.03488509,0.035177764,0.035149384,0.034214068,0.034792334,0.031301357,0.034889326,0.035640799,0.034567583,0.034101937,0.034088805,0.035615228,0.034936849,0.033327714,0.029646769,0.033438805,0.035464734,0.032883052,0.034644563,0.032629676,0.031252228,0.033106372,0.034193676,0.030541075,0.035485968,0.034411006,0.030368507,0.033968534,0.036863826,0.036125567,0.037189897,0.030652871,0.035143435,0.036446776,0.037906691,0.031448081,0.038314346,0.038268857,0.031887989,0.031416576,0.034920886,0.042159941,0.033648595
629.9390259,0.037387852,0.037304405,0.038807064,0.038681574,0.036781747,0.042283215,0.037368979,0.036143292,0.042533264,0.039930549,0.038233321,0.035857532,0.039515819,0.034664776,0.039518144,0.041038737,0.038106076,0.0372927,0.034310285,0.040990911,0.037736226,0.035563644,0.039604824,0.037095916,0.038876984,0.034600157,0.035221443,0.03752787,0.038980667,0.036375757,0.035108574,0.036483292,0.039510205,0.036012776,0.036709376,0.038003899,0.035454817,0.035279386,0.035092887,0.039240129,0.035851344,0.035440408,0.034575883,0.036088184,0.035907406,0.03644675,0.035573896,0.035626385,0.03498847,0.035208274,0.035415497,0.031322166,0.034688666,0.035144135,0.035148542,0.03462233,0.034309387,0.034981541,0.035282955,0.033431366,0.030216737,0.033913173,0.035828292,0.03304743,0.03451803,0.032923538,0.031583466,0.033568434,0.034899283,0.030449411,0.035682671,0.034843437,0.03030866,0.034304708,0.036490642,0.036195621,0.036883101,0.030868158,0.035570949,0.035787027,0.038046479,0.031908713,0.038388625,0.038947143,0.031834532,0.032351211,0.035585783,0.041974597,0.033835538
629.0599365,0.037749186,0.037711918,0.039074916,0.039111879,0.037108209,0.042767376,0.038859461,0.036167737,0.042867765,0.040004451,0.038938448,0.035856772,0.039400101,0.035194773,0.040439222,0.041484114,0.038343411,0.037240151,0.034027211,0.040955722,0.03791884,0.03617705,0.0402213,0.037288073,0.039559226,0.034447659,0.036089562,0.038194172,0.040241349,0.036434278,0.035375617,0.036775015,0.039787512,0.036340095,0.037046127,0.038409639,0.035782669,0.035905916,0.035557013,0.039746463,0.035974108,0.036403116,0.035080679,0.035673592,0.03651939,0.036431886,0.035889134,0.035761029,0.035398364,0.034902509,0.037528742,0.031872693,0.03540387,0.035764989,0.035498552,0.034938168,0.034845624,0.035692282,0.035799056,0.03381886,0.0307076,0.034472235,0.035878729,0.033220228,0.034370769,0.033270668,0.03211512,0.033865202,0.035419174,0.030609677,0.035730954,0.035720158,0.030990018,0.034619331,0.035914324,0.036830746,0.036860559,0.031203162,0.035911091,0.035872854,0.038853373,0.032323658,0.03920389,0.039306123,0.032537233,0.032688618,0.036112066,0.042389628,0.034456849
628.0340576,0.037818514,0.037822921,0.039430715,0.039221514,0.037164066,0.042616237,0.041188587,0.036287352,0.042852253,0.039765894,0.039398685,0.035795853,0.039227124,0.034714069,0.041060757,0.041476395,0.038475562,0.037321132,0.034125794,0.041232903,0.037500296,0.03583448,0.039906368,0.03772112,0.038918771,0.03439974,0.035623126,0.037466124,0.040818151,0.036390223,0.035767604,0.037338201,0.039545417,0.03615896,0.036319774,0.038486566,0.035733059,0.035631526,0.035177257,0.039515082,0.036061123,0.036453336,0.03502924,0.036320534,0.036093246,0.03658418,0.035574093,0.035076749,0.03541749,0.034926888,0.038395215,0.031937912,0.035394374,0.035435099,0.035150338,0.034832105,0.034910675,0.035124823,0.035963196,0.034276865,0.030871715,0.034337264,0.036268104,0.033118859,0.034592561,0.033614051,0.031977337,0.033640847,0.035371769,0.030677484,0.036015112,0.036237262,0.030677596,0.034566041,0.036230847,0.036465779,0.036342006,0.031608187,0.035726428,0.035684243,0.038965546,0.032394215,0.039139017,0.039737698,0.032663919,0.032773498,0.036219958,0.042197425,0.034608819
627.0079346,0.038313668,0.03788206,0.039626092,0.039783031,0.037540793,0.042519104,0.043730479,0.036602657,0.042263899,0.040056851,0.039889485,0.036178626,0.039493363,0.035374127,0.041349478,0.041578282,0.039318562,0.038109865,0.034763929,0.041022062,0.038202822,0.036359288,0.041577484,0.038574509,0.038908578,0.034763336,0.036032435,0.037524566,0.041450225,0.036957502,0.035613459,0.037104629,0.040070392,0.036502268,0.036652252,0.038874265,0.036272243,0.036076397,0.035348881,0.03985972,0.036570776,0.036225278,0.035067488,0.03590766,0.036585506,0.037071727,0.036264502,0.036255471,0.03594039,0.035452094,0.038420863,0.032531153,0.035550635,0.035949923,0.035291769,0.03519702,0.034955814,0.035525717,0.036603164,0.034303617,0.0308952,0.034545552,0.03622466,0.033688985,0.035045993,0.033890922,0.032462887,0.034301769,0.035536196,0.031442877,0.036346566,0.036074542,0.031021712,0.035173357,0.03689767,0.037020389,0.036951922,0.031716418,0.036252599,0.036625188,0.039088428,0.032617453,0.039282262,0.039606214,0.03315356,0.032789551,0.036246296,0.042642765,0.035253219
625.9814453,0.038951445,0.038756598,0.040042713,0.040516198,0.038419649,0.042599447,0.042192433,0.036895782,0.042638168,0.039757017,0.040975776,0.036796737,0.03953436,0.035700571,0.041944832,0.041640926,0.039708484,0.038612027,0.034974556,0.04137912,0.038769618,0.036571819,0.042286295,0.039483383,0.038951617,0.03568444,0.036231298,0.038107432,0.042039867,0.037596453,0.036907423,0.037866894,0.039805926,0.036517136,0.037402157,0.039305925,0.036906887,0.036590517,0.03630545,0.039761413,0.037060507,0.036926135,0.035249516,0.036975317,0.037025776,0.037651077,0.036653493,0.036396276,0.036191821,0.035339784,0.03796576,0.032910526,0.036203723,0.035780251,0.035906818,0.035946548,0.035777807,0.036270637,0.037394002,0.034612827,0.031877987,0.034994252,0.03721917,0.034261767,0.035519507,0.034536697,0.033068325,0.035009965,0.036336068,0.032208279,0.036524061,0.03663845,0.032283336,0.035767827,0.037336592,0.03769362,0.037632331,0.032067265,0.036594234,0.037698194,0.039725728,0.033373639,0.039853562,0.039592884,0.033753164,0.033681434,0.036636338,0.043266777,0.036019076
624.9546509,0.039074689,0.038817424,0.040398341,0.040939279,0.039060529,0.04277052,0.03957729,0.037419651,0.043078445,0.040904723,0.041743536,0.036832578,0.039487865,0.036264051,0.04225802,0.041931916,0.04027256,0.038746014,0.035808925,0.041913386,0.038878031,0.03638133,0.043176789,0.040481929,0.039004087,0.036003944,0.036573958,0.038487893,0.041993503,0.037432235,0.036584605,0.03813168,0.040375728,0.03664352,0.038052216,0.039944679,0.036849398,0.037041955,0.03710505,0.039553754,0.037476733,0.037509777,0.036039975,0.036913734,0.037243877,0.037896525,0.036839705,0.036868054,0.036603302,0.036631916,0.038115177,0.033222325,0.036621157,0.036302999,0.036244608,0.035894334,0.036344513,0.036233436,0.038849607,0.035150956,0.032027885,0.035601631,0.037653532,0.034849525,0.035986226,0.034731876,0.033053298,0.035529621,0.036881384,0.032113392,0.03738692,0.037453424,0.031966139,0.036181945,0.037906691,0.037895169,0.037744444,0.031931978,0.036904182,0.038878709,0.040013846,0.033596206,0.040397998,0.039901033,0.033905756,0.033980403,0.037404809,0.043528181,0.036761377
623.9276123,0.039406307,0.03891464,0.040668458,0.041410923,0.039728168,0.043264203,0.038469706,0.037508253,0.04291451,0.040823694,0.04279203,0.037158709,0.039941046,0.036521133,0.042432468,0.041939329,0.040999644,0.039311334,0.035568982,0.042508997,0.039052937,0.036568891,0.042965461,0.040864334,0.039637718,0.03586394,0.036980674,0.038266312,0.041557115,0.037639812,0.037169002,0.038140047,0.040834587,0.03717766,0.038843155,0.040886033,0.037234683,0.036800005,0.036519077,0.039122473,0.037260544,0.037858251,0.036139157,0.037214994,0.037490081,0.037516184,0.036921542,0.03707305,0.036873575,0.036770731,0.03775252,0.033762172,0.036942624,0.037016302,0.03589616,0.036537804,0.03730195,0.03648473,0.039592914,0.035257179,0.032380968,0.036203921,0.037647489,0.034728143,0.03565954,0.035147924,0.033574644,0.035459816,0.037442591,0.03206116,0.037439458,0.037444338,0.032605037,0.036297627,0.038177043,0.038392019,0.038433507,0.032621834,0.037017711,0.040070221,0.041118834,0.033574838,0.041025791,0.039725076,0.034635313,0.034218267,0.037563939,0.044918686,0.036612317
623.0470581,0.039574765,0.039166581,0.040901735,0.041891605,0.040867463,0.043368369,0.038701665,0.037691053,0.043761514,0.041688312,0.042699285,0.037417166,0.039966591,0.036982223,0.04280854,0.042018682,0.04155549,0.03921083,0.035230201,0.04258994,0.039680004,0.036212444,0.042354155,0.040875398,0.039230354,0.035771679,0.037314221,0.038246635,0.041833796,0.038430821,0.036843285,0.038293876,0.040983997,0.037572153,0.039025296,0.040683951,0.037497502,0.037711803,0.036708586,0.039495744,0.037698366,0.037538055,0.036674615,0.037325419,0.037587676,0.037491124,0.037571024,0.037106093,0.036904801,0.03652133,0.038368352,0.03473454,0.037423488,0.037194382,0.036631383,0.036326163,0.03721226,0.036425103,0.039894536,0.035463579,0.033086035,0.036532339,0.038132612,0.035455238,0.036397431,0.035678595,0.033836965,0.035978608,0.037988193,0.032892432,0.038117606,0.037395131,0.033161469,0.036796454,0.038990438,0.038458139,0.038750004,0.033900436,0.037678517,0.041412007,0.040344819,0.034387469,0.040917009,0.040896218,0.034782182,0.034165896,0.037795499,0.045963429,0.037525274
622.0194702,0.039828621,0.03953575,0.041018792,0.042066447,0.040958937,0.043771219,0.038413823,0.037972201,0.043070983,0.041504335,0.04307979,0.03774368,0.040423088,0.037105192,0.042422991,0.041738547,0.041030455,0.039565578,0.035605814,0.043003988,0.038675603,0.036571424,0.042802941,0.040779393,0.03985481,0.035841648,0.036781438,0.038530465,0.041933429,0.037713189,0.036927067,0.038865462,0.041669305,0.037755709,0.038599547,0.041027185,0.036982704,0.037615988,0.037096705,0.039489962,0.037821591,0.037651245,0.036389239,0.037007056,0.038036451,0.038231455,0.037653785,0.037535686,0.037657991,0.037115708,0.038225744,0.033957254,0.037410509,0.037695937,0.037025321,0.036588151,0.036759183,0.037195764,0.039481174,0.036095101,0.033074219,0.036381554,0.038044784,0.035611745,0.036336944,0.035647962,0.034484707,0.036086775,0.038495671,0.033039246,0.037784483,0.037716802,0.03303894,0.036943693,0.038875625,0.038656984,0.038559292,0.033583175,0.037374254,0.041943263,0.040897556,0.034696851,0.041217048,0.041390479,0.034301318,0.03454984,0.037855089,0.046694346,0.037924036
620.9915771,0.04041053,0.040073372,0.04129849,0.042576805,0.041051738,0.043381955,0.039143097,0.038264785,0.043177791,0.041881144,0.043789573,0.038968548,0.040238112,0.038083356,0.042515308,0.042824712,0.041131042,0.039824281,0.036446467,0.043326207,0.04026052,0.037076518,0.042693399,0.040279265,0.040187821,0.036452916,0.03842584,0.039076954,0.042188097,0.038531031,0.037950899,0.039046593,0.042210348,0.038195048,0.038978715,0.041520029,0.037938558,0.038495559,0.037539553,0.040654726,0.038395949,0.038580481,0.037285339,0.037433222,0.03824969,0.038285449,0.038073976,0.037737273,0.037369005,0.037343841,0.038621873,0.035386287,0.037852943,0.038800243,0.036996908,0.037092421,0.037414346,0.0372914,0.039111737,0.036002483,0.033658244,0.036949866,0.038522996,0.036095131,0.036391772,0.035947196,0.035004072,0.036769804,0.038490243,0.033776246,0.037971608,0.038218312,0.033544775,0.037424445,0.040285286,0.039498609,0.03915301,0.03462477,0.038047556,0.043349374,0.04106383,0.035229415,0.041805122,0.042826481,0.034974638,0.035143349,0.038648695,0.046077974,0.039058205
619.9633789,0.040663708,0.040113769,0.041869398,0.043134417,0.040476047,0.044435393,0.039058913,0.038258933,0.043155231,0.042743038,0.044674691,0.0404463,0.040738735,0.038362667,0.042426787,0.042432211,0.041579932,0.03980428,0.036473721,0.043500483,0.040012114,0.037172217,0.042729873,0.039936706,0.040028777,0.036621273,0.038226027,0.039391514,0.041841779,0.03906339,0.038176619,0.039744306,0.04270611,0.038727392,0.039359771,0.042205784,0.03793788,0.039227746,0.038638085,0.041000783,0.0385454,0.039067637,0.03705433,0.038231343,0.038672775,0.038395498,0.038818441,0.038493522,0.038246211,0.037630975,0.038644083,0.034868289,0.038668077,0.039826099,0.037849553,0.03775074,0.037134402,0.037442956,0.039467964,0.036733009,0.034473721,0.037479103,0.039045319,0.036549743,0.037313487,0.036355603,0.035033338,0.037139364,0.039402056,0.033840884,0.038532812,0.038449146,0.034215525,0.037454892,0.041364539,0.03913508,0.039530873,0.033774454,0.038450617,0.04333616,0.042031743,0.035876002,0.042247124,0.043679036,0.035120167,0.035527654,0.038571399,0.046836473,0.039390124
618.9348755,0.040978506,0.040443458,0.042267866,0.043567043,0.040011149,0.044313397,0.039381169,0.03849785,0.043663323,0.043320257,0.044454288,0.04266547,0.040988777,0.039013516,0.041945942,0.042705111,0.041517664,0.040362462,0.036082838,0.043621048,0.04079327,0.03714196,0.04193471,0.040425643,0.040529612,0.03649205,0.038408421,0.040434167,0.0425235,0.039065398,0.038167771,0.039587099,0.042682633,0.038066629,0.039969996,0.042422965,0.038541779,0.039314624,0.037996951,0.041075353,0.038829822,0.039321255,0.037457712,0.038712166,0.038678039,0.038632568,0.038448155,0.038632002,0.038419563,0.038074087,0.039122019,0.035608739,0.039073132,0.040392544,0.037616666,0.037960168,0.037073728,0.037171934,0.039094545,0.036568213,0.034466404,0.037033018,0.039378475,0.036600485,0.037328016,0.036520738,0.035622083,0.037400208,0.039800562,0.034028415,0.038887657,0.038352545,0.034386434,0.038066629,0.043122612,0.039596431,0.039287675,0.034309164,0.038306005,0.04325448,0.041868631,0.036246493,0.042407867,0.044698104,0.03550785,0.035922453,0.038697846,0.048027325,0.039667442
618.0531006,0.04107248,0.040698674,0.042356379,0.043440402,0.039938409,0.044603486,0.039471224,0.039022636,0.043748144,0.043893661,0.044590492,0.044244345,0.041339967,0.039316352,0.04166691,0.043234177,0.041087873,0.040581334,0.036816094,0.0435398,0.040984113,0.037663076,0.041803155,0.04053339,0.041300483,0.037224896,0.038134083,0.040567666,0.042874992,0.038894396,0.038260546,0.039902963,0.043066096,0.03876042,0.039827488,0.042522959,0.038194738,0.039506376,0.03876438,0.04170569,0.039025523,0.039170317,0.03752118,0.039030451,0.038417585,0.038950257,0.039052486,0.038940884,0.03830852,0.03800232,0.038945612,0.035814464,0.038890149,0.040401749,0.037508707,0.038287204,0.037857942,0.037621267,0.039158788,0.036519077,0.035250273,0.037678603,0.039357673,0.036988933,0.037771836,0.036814854,0.03535068,0.037605826,0.03973455,0.033925261,0.038866084,0.038034696,0.03475846,0.038142309,0.043739926,0.039654054,0.039963637,0.034582723,0.038807459,0.04342987,0.042449653,0.036341332,0.042279337,0.044456325,0.035737474,0.035769124,0.03848733,0.048329018,0.040033005
617.0240479,0.041403551,0.041123528,0.042930599,0.043691605,0.040035333,0.044975415,0.039704483,0.03934662,0.043710582,0.043525465,0.044607304,0.044885792,0.041618191,0.039564472,0.041477848,0.0436965,0.041487474,0.040733814,0.036942538,0.0440594,0.041024994,0.037471455,0.042336889,0.040599383,0.04239231,0.03677265,0.038446486,0.041272271,0.042805657,0.039548706,0.038808338,0.040044021,0.042817283,0.038980272,0.040338259,0.043117065,0.038663749,0.039582875,0.038974043,0.041664831,0.03929561,0.03947366,0.038127583,0.03907942,0.039563876,0.038121279,0.03912035,0.039362378,0.03848942,0.038318869,0.0395438,0.036195535,0.03934421,0.040889788,0.03819488,0.038711883,0.038320057,0.038119812,0.038581669,0.037174951,0.035258275,0.03789511,0.039396871,0.036888596,0.03834426,0.037101131,0.036203779,0.037777878,0.039947007,0.034425996,0.039158788,0.038675096,0.035048265,0.038552247,0.042529609,0.040211275,0.040903471,0.03489707,0.039217066,0.04361435,0.042158403,0.03657306,0.042797826,0.044019435,0.036000628,0.036574747,0.038871266,0.049170222,0.040139806
615.994751,0.042084869,0.041496105,0.043588877,0.043678951,0.04021991,0.044997294,0.040550813,0.039790917,0.043729592,0.043064952,0.044816416,0.042436406,0.042162109,0.03997834,0.041687768,0.043556683,0.042375702,0.04175844,0.037163615,0.044336531,0.041316681,0.037673265,0.042554051,0.040808596,0.043083962,0.037627842,0.038912825,0.041445725,0.042706024,0.03952143,0.038912628,0.040116638,0.042958833,0.039417081,0.04034093,0.044494696,0.038664624,0.040006127,0.039179865,0.042238306,0.03950496,0.040070478,0.037942085,0.039687492,0.039688941,0.038842477,0.039700426,0.039155785,0.038257688,0.038585175,0.040675536,0.036254905,0.039472781,0.040951852,0.038479522,0.038966905,0.039165474,0.037977371,0.038683359,0.037500128,0.035858937,0.038518529,0.039469976,0.036798429,0.038274765,0.037354279,0.035917193,0.038202226,0.039825331,0.034886464,0.039091401,0.039610609,0.034872439,0.038927153,0.042421881,0.040605295,0.040968239,0.035100352,0.039160319,0.043808643,0.042531237,0.037466291,0.042709935,0.043920755,0.036440838,0.036773719,0.038816743,0.049099725,0.040995721
614.9651489,0.041994359,0.041823022,0.043923676,0.043941978,0.040025767,0.045247417,0.040764324,0.040376239,0.044459306,0.04317173,0.045749735,0.040241834,0.042537261,0.040417604,0.041756757,0.044547152,0.043255854,0.041597452,0.03744781,0.044551484,0.04194523,0.038113736,0.044233225,0.040343173,0.04330181,0.037617851,0.03887653,0.041753367,0.043747626,0.039680742,0.039270021,0.040523417,0.043637019,0.040124644,0.040649042,0.045166209,0.039083753,0.040942781,0.039705023,0.042747755,0.039846439,0.04007167,0.038525403,0.0399522,0.040007517,0.038932871,0.039569691,0.039947264,0.038995676,0.039068967,0.041244403,0.036477238,0.039789781,0.041057713,0.0392076,0.039312214,0.039703574,0.038370471,0.038989104,0.037789371,0.035663899,0.038589928,0.039305441,0.037715502,0.03851983,0.037350047,0.036385044,0.037871696,0.040264267,0.035073355,0.039869849,0.039495829,0.035136331,0.038725015,0.042687375,0.040645998,0.040811609,0.035752427,0.039303005,0.043153457,0.042549625,0.037213389,0.042899165,0.043705057,0.036140393,0.036427297,0.039166212,0.048136108,0.040859245
613.9352417,0.042377725,0.042359263,0.044122376,0.044400524,0.040626898,0.045721207,0.041368157,0.040954925,0.045456581,0.043356296,0.046510056,0.039976694,0.043731108,0.04109405,0.042505573,0.046326503,0.043480769,0.042335205,0.038113367,0.045412265,0.042452022,0.038877804,0.045529678,0.041283514,0.044613212,0.038410429,0.040051457,0.042419653,0.044016883,0.04011488,0.039395653,0.041657966,0.044016656,0.040200487,0.041384101,0.045153629,0.040249046,0.041361552,0.040217865,0.042649534,0.040603649,0.040484715,0.039539065,0.040084928,0.040526941,0.039367195,0.040315364,0.040375784,0.039355915,0.039823573,0.041434988,0.037051316,0.040124815,0.041417077,0.039449792,0.039239619,0.040008765,0.038773324,0.039295439,0.038602915,0.036148131,0.03904229,0.040643696,0.037999947,0.039130293,0.038011644,0.03666025,0.038672633,0.040375642,0.035221215,0.039859153,0.039686784,0.035287164,0.039335113,0.044102948,0.040622264,0.041557401,0.036225107,0.040124107,0.042745527,0.04299064,0.037677333,0.043906722,0.0440121,0.036838662,0.037240546,0.039598331,0.047805388,0.041499067
613.0522461,0.042487305,0.042128708,0.044537313,0.044155959,0.040683694,0.045935921,0.042072862,0.040819116,0.046007317,0.043661375,0.046021678,0.039946012,0.043827169,0.041181471,0.043053463,0.046789072,0.042907711,0.042687945,0.038320847,0.045655064,0.042394079,0.038882364,0.046355996,0.041361179,0.043995485,0.038473554,0.039571051,0.041831888,0.044365805,0.040280882,0.039766405,0.041140232,0.044102404,0.040566757,0.04163865,0.044327013,0.039819825,0.040680878,0.039913859,0.042980894,0.0404457,0.04080797,0.039597083,0.040530607,0.040396694,0.03891696,0.040928558,0.040398255,0.039514627,0.039398342,0.041027527,0.036804456,0.04019472,0.040856399,0.03953243,0.039713107,0.039272286,0.038937006,0.038861468,0.038304083,0.036743376,0.038901813,0.040449083,0.038429011,0.03850317,0.038167913,0.036789607,0.038479891,0.039747514,0.0350057,0.039861422,0.039974593,0.035643693,0.039705135,0.044055674,0.040540498,0.041071314,0.035444651,0.03978771,0.041812561,0.043223854,0.037994917,0.043199606,0.043600041,0.036714334,0.037041646,0.039583214,0.046605434,0.041158021
612.0217896,0.043017648,0.042515222,0.044468626,0.044546146,0.041124295,0.046571631,0.042815711,0.041265752,0.046289355,0.04448615,0.045339186,0.040596597,0.044350665,0.04166238,0.043434765,0.047561903,0.043139137,0.043703482,0.038579121,0.046282355,0.042841908,0.039350957,0.047500707,0.0415533,0.04492747,0.038533207,0.040577784,0.042034764,0.044764359,0.040880743,0.040262878,0.04164822,0.044266701,0.040985934,0.041533787,0.044752419,0.040426269,0.041610442,0.040925771,0.044008806,0.041133434,0.040936437,0.039712936,0.040914249,0.040466756,0.039981235,0.040868204,0.041096523,0.039716057,0.040160306,0.041175522,0.037640829,0.040985364,0.04097202,0.039798606,0.040279351,0.039127458,0.03890235,0.039322417,0.039094828,0.036615442,0.039274585,0.040615529,0.038663805,0.038723685,0.038288984,0.036858838,0.038819604,0.040594637,0.035435971,0.040267196,0.039925069,0.035417039,0.039481457,0.043177962,0.041119117,0.041813303,0.036228258,0.039985947,0.041815441,0.043191459,0.037742805,0.043387704,0.044198144,0.037006099,0.037459575,0.039664321,0.046396781,0.040814541
610.9910889,0.043516334,0.042956974,0.044893596,0.044805598,0.041774511,0.047108721,0.043723237,0.041542303,0.046991743,0.045415282,0.045111094,0.041205492,0.044233054,0.041761175,0.0434606,0.04735022,0.042988412,0.043738525,0.03926798,0.046406172,0.043365881,0.03987626,0.047369476,0.041578196,0.044729408,0.039194938,0.040339198,0.041610613,0.045677178,0.041512482,0.040437888,0.042029772,0.044683155,0.041170228,0.042947087,0.045739122,0.040875454,0.042583372,0.040805612,0.044705335,0.041580986,0.041759439,0.040015295,0.041207485,0.041089352,0.039941359,0.041126177,0.041357592,0.040069681,0.040826567,0.041404232,0.037511442,0.041086677,0.041098204,0.03991247,0.040364761,0.039216526,0.039102674,0.039347384,0.039340384,0.036471158,0.039527442,0.040503327,0.038684122,0.038872566,0.038371064,0.036625918,0.039372664,0.04039922,0.035491191,0.039919678,0.04064941,0.035867345,0.039777868,0.042010497,0.041314486,0.041907739,0.036056988,0.040529016,0.041502967,0.043343883,0.037863478,0.043103714,0.044187568,0.037032202,0.037314702,0.039680969,0.045864914,0.041282006
609.960083,0.04388281,0.043288283,0.045133438,0.045061037,0.042136323,0.047605891,0.04462526,0.041560818,0.047216613,0.045677293,0.044260684,0.042054925,0.043972827,0.041777764,0.043723322,0.045807291,0.043621819,0.044035677,0.039796308,0.047074936,0.043811649,0.040136315,0.04677581,0.042130675,0.045434106,0.039348546,0.040540352,0.042005248,0.04627363,0.042117812,0.040372774,0.042116757,0.044767775,0.041615002,0.043352351,0.046223957,0.041111976,0.042264812,0.041094448,0.044995829,0.041504163,0.042040724,0.040134724,0.041671928,0.041528516,0.040423512,0.041613493,0.041251488,0.040513072,0.040791221,0.041172337,0.037745856,0.041383505,0.041035749,0.040268671,0.040549617,0.03989834,0.039416146,0.039850697,0.039514996,0.037113678,0.039619654,0.040653277,0.038572248,0.039136183,0.038614854,0.037306156,0.039459713,0.04106161,0.035542656,0.039829332,0.04023641,0.036029343,0.039927255,0.041052278,0.041084971,0.04162392,0.036070239,0.040339764,0.041632496,0.043632295,0.038364138,0.043470699,0.044358779,0.037069328,0.037752207,0.039647702,0.045980148,0.040983997
608.928772,0.044543996,0.044076819,0.045634877,0.045380879,0.042351644,0.047690041,0.045382518,0.042111509,0.048534114,0.04522926,0.044484142,0.042817939,0.044092406,0.041960713,0.043461315,0.045481127,0.043615751,0.044578761,0.039782465,0.047485806,0.044413771,0.040418059,0.046568517,0.042274654,0.045964409,0.039634403,0.041281179,0.042714793,0.046580736,0.042980839,0.04086604,0.042583685,0.045505244,0.042309608,0.044392038,0.046889879,0.041503396,0.042796601,0.041789647,0.044634152,0.042210292,0.042340085,0.040596571,0.0419943,0.041771293,0.040911008,0.042004909,0.041728832,0.040560447,0.041001894,0.041339569,0.0384509,0.041319896,0.04125949,0.040671982,0.040968239,0.040063947,0.039446305,0.039871324,0.039706752,0.037271377,0.039814975,0.041022547,0.038857847,0.040642474,0.038352035,0.037549037,0.03960162,0.041653037,0.036280233,0.040284492,0.039963722,0.036340095,0.040068261,0.040358599,0.041844629,0.042371161,0.036499735,0.040846162,0.042025782,0.043948252,0.0386247,0.04350071,0.044651594,0.037442617,0.037856869,0.039739229,0.046428755,0.041511286
